,Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,address,country_code
1264,1331,18417487,Prabhat Fast Food Corner,1,Gurgaon,"Opposite Plot 14, Sector 18, Near DLF Phase 2, Gurgaon",DLF Phase 2,"DLF Phase 2, Gurgaon",77.0843715,28.490311,"Chinese, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"33, M-12, Phase 2, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",IND
1265,1332,18462605,Shama Chicken Corner,1,Gurgaon,"K-7/41A, DLF Phase 2, Gurgaon",DLF Phase 2,"DLF Phase 2, Gurgaon",77.0860801,28.4823177,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,"106, Dakshin Marg, DLF Phase 2, near, Gurugram, Haryana 122022, India",IND
1266,1333,18462609,Unique Food Hut,1,Gurgaon,"M 9, DLF Phase 2, Gurgaon",DLF Phase 2,"DLF Phase 2, Gurgaon",77.082573,28.4904966,"Fast Food, North Indian, Beverages",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"L-14/72, Delhi - Jaipur Expy, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122022, India",IND
1267,1334,3565,A 1 - Snacks and food corner,1,Gurgaon,"Shop 2, U-73, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09420759999998,28.4899921,"North Indian, Chinese, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,16,"71, Street No. 1, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1268,1335,18367364,Anandum,1,Gurgaon,"S 31/1, Main Road, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1034343,28.486136,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,13,"S29/1-2, Galli Number 30, S Block, Nathupur, Sector 24, Gurugram, Delhi 122010, India",IND
1269,1336,1028,Apni Rasoi,1,Gurgaon,"U 1/52-53, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0936335,28.4912907,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.0,Orange,Average,160,"u16, 29, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1270,1337,308673,Banke Bihari Bhojanalay,1,Gurgaon,"U-8/26, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,28.4934335,"Mithai, Street Food, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,36,"U9/22, Galli No 19, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1271,1338,18383473,Biryani 365,1,Gurgaon,"U/15/27, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0957016,28.4948958,Mughlai,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,17,"29, Galli No. 15, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",IND
1272,1339,18444416,Bro's Kitchenette,1,Gurgaon,"67/53/54, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09530905,28.48826511,"Fast Food, Street Food, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11,"U-67/09, Galli Number 67, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",IND
1273,1340,18161609,Cafe Coffee Day,1,Gurgaon,"Cyber Green, Nathupur, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09327124,28.49457813,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9,"122022, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122022, India",IND
1274,1341,611,Cafe Coffee Day,1,Gurgaon,"IBP Petrol Pump, Nathupur, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09158514,28.49034965,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,26,"D-93, 9th floor, Belvedere Park Apartments DLF phase 3, next to RBS building, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",IND
1275,1342,18322677,Cafe Du Rendezvous,1,Gurgaon,"Shop 12 & 13, U-25/31A, Pink Town House Road, Opposite Shemrock School, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0998522,28.4947415,"Cafe, Street Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,21,"U5/54, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1276,1343,18204847,Cake 24x7,1,Gurgaon,"S-27/9, Shop  5, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10383890000001,28.4874747,Bakery,600,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.3,Orange,Average,25,"9H, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1277,1344,308044,Cake On Wheels,1,Gurgaon,"S-27/9, The Village Super Mart, Opposite Pullman Hotel, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1047829,28.4874309,"Bakery, Desserts, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,18,"24, Nathupur Rd, Nathupur, Sector 24, Gurugram, Delhi 122002, India",IND
1278,1345,18294819,Cake Point,1,Gurgaon,"U-1/29, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0939033,28.4902409,"Bakery, Desserts",600,Indian Rupees(Rs.),No,Yes,Yes,No,2,2.9,Orange,Average,7,"U-75/52, Street No. 1, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1279,1346,309697,Cake Point,1,Gurgaon,"S-27/9 H, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10383890000001,28.487654,"Bakery, Desserts",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,35,"4, Galli Number 53, Nathupur, Sector 24, Gurugram, Haryana 122010, India",IND
1280,1347,18444353,Cakes Degree,1,Gurgaon,"U 44/31-1, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094263,28.492337300000006,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,18,"44, Galli No 16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1281,1348,304185,Chateau Garlic,1,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10263249,28.48750366,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,14,"S 55/31, S Block, Nathupur, Sector 24, Gurugram, Haryana 122002, India",IND
1282,1349,18383489,Chennai Express,1,Gurgaon,"1st Floor, Near Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0939932,28.493118100000004,"South Indian, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15,"U8/12, U-8 Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1283,1350,312022,Crust N Cakes,1,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09228470000002,28.491161100000006,Bakery,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,18,"U1/2, Street No. 1, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1284,1351,18425765,Dabba Meat,1,Gurgaon,"U Block 1/16, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09303220000002,28.4906544,North Indian,550,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,29,"25, Street No. 1, DLF Cyber City, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1285,1352,2827,Deepak Rasoi,1,Gurgaon,"U-54/21, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09516440000002,28.4897671,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,22,"U-1/60, Galli Number 52, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1286,1353,18223957,Foodaucity - Bum Bum Bholey Ke Chole Bhature,1,Gurgaon,"Near Rapid Metro, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0937234,28.4938093,Street Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,14,"U10/22, Galli No 19, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1287,1355,300074,Goli Vada Pav No. 1,1,Gurgaon,"Near U Block, Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0934537,28.493514500000003,Street Food,150,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,83,"Overhead Water Tank, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122022, India",IND
1288,1356,305096,Grandma's Kitchen,1,Gurgaon,"16/26, U Block, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0936335,28.49147,"North Indian, South Indian",400,Indian Rupees(Rs.),No,Yes,Yes,No,1,2.5,Orange,Average,20,"U16/25,, 4, Galli Number 56, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1289,1357,18336206,Gurgaon Hights,1,Gurgaon,"E-04, EWS Complex, Belverde Palace, Main U 16 Road, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09367900000002,28.491789500000007,North Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,19,"U4/3, Gali Number 4, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1290,1358,303094,Idliss,1,Gurgaon,"U-10/1, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0949823,28.4933028,"South Indian, North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,359,"U-34/20, Galli No 10, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1291,1359,306858,Indian Home Food,1,Gurgaon,"U-2/42, Opposite Central Bank ATM, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0934537,28.4911838,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,51,"1, Rd No U 3, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1292,1360,312562,Jetha Lal Ka Dhabha,1,Gurgaon,"Road 9, U-9/50, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09503077,28.49332817,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,53,"U-34/20, Galli No 10, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1293,1361,307935,Kusum Rolls,1,Gurgaon,"U-1/9, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.092692,28.490744300000006,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,71,"DLF Cyber City, Tower A, Building 5, 12th Floor, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122022, India",IND
1294,1362,302184,Megha Vaishno Dhaba,1,Gurgaon,"U-21/1, Road 15, Near Mother Dairy, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09523320000002,28.4949836,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,33,"U15/10, Galli Number 14, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1295,1363,1694,Nikhil Food Point,1,Gurgaon,"U-69/3, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0947642,28.4899703,"Chinese, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,19,"U-52/7, Galli Number 52, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1296,1364,309541,Plan B,1,Gurgaon,"Opposite City Court, Near Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0962564,28.4846488,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,132,"72, Sikanderpur Rd, Sikanderpur, Nathupur, Sector 24, Gurugram, Haryana 122002, India",IND
1297,1365,18161587,Punjabi Zaika,1,Gurgaon,"Shop 2, Nathupur Road, Opposite Crossroad Complex, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1048728,28.4872602,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,74,"24, Nathupur Rd, Nathupur, Sector 24, Gurugram, Delhi 122002, India",IND
1298,1366,18258475,Rasoi,1,Gurgaon,"Shop 11, Nathupur Road, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1046906,28.487522,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,6,"NR27, Nathupur, Sector 24, Gurugram, Delhi 122010, India",IND
1299,1367,313209,Roll's Royce,1,Gurgaon,"U-9/28, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0938134,28.4934594,"Fast Food, North Indian",200,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,42,"U9/24, U-8 Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1300,1368,302229,Shree Bikaner Misthan Bhandar,1,Gurgaon,"U-5/50, Road 16, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09412809999998,28.4921002,"Street Food, Mithai",100,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,29,"U-46/24, Gali Number 5, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1301,1369,18441196,Smokey Pan,1,Gurgaon,"Shop U1/48 ,DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0945327,28.4899428,"North Indian, Greek, Mughlai",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,14,"U-73/1, Rd Number 75, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1302,1370,18398610,Surprise O Meal,1,Gurgaon,"T-20/18, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,28.4911924,"Continental, North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,35,"1, Rd No U 3, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1303,1371,18237322,Tandoor on The Way,1,Gurgaon,"U-8/45, Near Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,28.4931646,Fast Food,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,45,"U8/25, Galli No 19, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1304,1372,309696,Tawa N Tandoor,1,Gurgaon,"U-16/10 DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0944877,28.4928519,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,51,"U8/1, Galli No 16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1305,1373,18357544,The Paradise Biryani,1,Gurgaon,"Pink Town House Market, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0994974,28.4942093,"Biryani, North Indian",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,22,"19, Town House Market Rd, U Block, Phase 3, Sector 24, Dlf City Phase 3, Gurugram, Haryana 122002, India",IND
1306,1374,18431563,The Royal,1,Gurgaon,"1st Floor, Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09340870000003,28.4936446,"Fast Food, Beverages",550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,15,"U9/25, Galli Number 9, DLF Cyber City Rd, DLF Cyber City, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1307,1375,18337747,Theka Desi Khaana,1,Gurgaon,"Shop U-16/64, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0948924,28.4932941,"North Indian, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.0,Orange,Average,12,"U-16/64, Galli No 16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1308,1376,18258477,Tobasco Kitchen,1,Gurgaon,"U-9/1, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0946676,28.4930484,"Fast Food, Pizza",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,38,"50, U Block, Nathupur, Sector 24, Gurugram, Haryana 122002, India",IND
1309,1377,18396189,Tpot,1,Gurgaon,"Rapid Metro Phase 3, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,28.4934335,"Fast Food, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15,"U9/22, Galli No 19, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1310,1378,6915,Uncle's Cafe,1,Gurgaon,"75, Behind RBS, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094263,28.4900962,"North Indian, Biryani, Fast Food, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,23,"39, Street No. 1, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",IND
1311,1379,18233576,Welcome Cafeteria,1,Gurgaon,"U-8/36, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0940363,28.4931115,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,23,"U8/12, U-8 Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1312,1380,18256890,Yo Yo China Town,1,Gurgaon,"S 31A/1, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.093805,28.49330872,"Chinese, North Indian, South Indian",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,31,"U8/18, Galli No 19, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1313,1381,18384115,Caterspoint,1,Gurgaon,"S-27/11, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10397370000003,28.4872636,"Mexican, American, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.9,Dark Green,Excellent,223,"D-4/78, Galli Number 27, Nathupur, Sector 24, Gurugram, Delhi 122010, India",IND
1314,1382,18352208,Bake-a-boo,1,Gurgaon,"U 55, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09623341,28.49025712,Bakery,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,55,"A4/62, Galli Number 55, Nathupur, Sector 24, Gurugram, Haryana 122022, India",IND
1315,1383,4171,Burger Hut,1,Gurgaon,"U-6/50, Near Yashwant Department Store, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094263,28.492337300000006,"Burger, Fast Food, Chinese",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,319,"44, Galli No 16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1316,1384,18238279,China Gatherings,1,Gurgaon,"U-75/52, Near RBS Building, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0939033,28.4902409,"Chinese, Thai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,46,"U-75/52, Street No. 1, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1317,1385,18286517,Crazy Bhukkhad,1,Gurgaon,"U-80, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0924646,28.4896545,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.9,Yellow,Good,54,"3037, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122022, India",IND
1318,1386,575,Deez Biryani & Kebabs,1,Gurgaon,"S-27/17, Nathupura, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.103659,28.487816100000003,"Biryani, North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,371,"15, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1319,1387,18280305,Fomads,1,Gurgaon,"U-25/27, Ground Floor, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0943525,28.4922725,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,26,"31, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1320,1388,18359286,Happy Beings,1,Gurgaon,"50/21, U Block, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094627,28.490666,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,66,"U-50/59, Galli Number 50, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1321,1389,18450609,InstaDozza,1,Gurgaon,"Inside DLF Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,28.4934335,South Indian,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,28,"U9/22, Galli No 19, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1322,1390,18237324,Mom's Kitchen,1,Gurgaon,"U-9/26, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0938134,28.4937283,North Indian,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,27,"U10/22, Galli No 19, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1323,1391,18461214,The Baker's Bar  ... Bakery & Cafe,1,Gurgaon,"16/8, U Block, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09333796,28.49088743,"Italian, Lebanese, Fast Food, Bakery",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,29,"16/6, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1324,1392,18294226,Veg Ex,1,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10366429999998,28.4879232,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,45,"15, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1325,1393,18383513,Volt - By Plan B,1,Gurgaon,"Moulsari Road, Near Moulsari Arcade, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1021761,28.4957118,"Mediterranean, Mughlai, Thai, North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,19,"MA-69, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1326,1394,18372311,ZASTY,1,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094031,28.492698,"Continental, North Indian, Asian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,52,"10, Galli Number 7, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1327,1395,4172,Aahar,1,Gurgaon,"U-6/50, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09432559999998,28.492384,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.0,Red,Poor,60,"44, Galli No 16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1328,1396,310525,Chicken Bytes,1,Gurgaon,"Shop 4, U-6/50, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094263,28.492337300000006,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.1,Red,Poor,34,"44, Galli No 16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1329,1397,300054,Flying Cakes,1,Gurgaon,"Shop 3, U-6/50, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0943529,28.4924355,Bakery,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.2,Red,Poor,136,"U-44/32, Galli No 16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
1330,1398,301278,Punjabi Tadka,1,Gurgaon,"U-16/24, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0937234,28.4914786,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,2.2,Red,Poor,43,"25, U Block, Nathupur, Sector 24, Gurugram, Haryana 122022, India",IND
1331,1399,18451182,Coldpress Company,1,Gurgaon,"U79/12 DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09321138,28.489834,"Healthy Food, Juices, Salad, Italian, Continental",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good,34,"16, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",IND
1332,1400,18384142,Crudo Juicery,1,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10491540000002,28.4871499,"Beverages, Salad, Beverages",400,Indian Rupees(Rs.),No,Yes,No,No,1,4.3,Green,Very Good,33,"24, Nathupur Rd, Nathupur, Sector 24, Gurugram, Delhi 122002, India",IND
1333,1401,18241498,First Eat,1,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094173,28.4904461,"Healthy Food, North Indian, Continental",300,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,162,"U-52/28, Street No. 1, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122022, India",IND
